review,sentiment
에휴ㅉㅉ연기도 못하는 개그맨 쓰지말고 성우좀 써라 이것들아 유행어 남발해서 영화 망치는 누구들 때문에 보기도 싫다.,0
"난 남자라서 유아인 별로 좋아하진 않지만, 그래도 배우들 연기가 편집과 억지스런 설정과 대사를 뛰어넘을만큼 훌륭했음. 그렇게 막 까일정도는 아니라고 생각함",1
평점 빵점이네...드라마 연장하려 막장중에 막장 내용을 전개하는데 해도해도 넘하네...ㅠ쉽게 다른 사람을 범법자 만들고.... 그냥 끝내세요이순간 부터 sbs모든 드라마의 신뢰마져 깨지말고 오늘부터 저는 굿~바~~이하네 이드라마로 부터...,0
중국 특유의 과장된 연기인지 어색한 연기인지 중국역사 모르지만 디데일 떨어지고 완성도 떨어짐 세트하며...제작비는 많이들었을텐데 ..큰자본과 시장이 부럽다,0
완전 짱입니다. 이세영누나 완전이쁘고 짱짱ㅋㅋ 곽동연형도.. 잘생기고..곽정욱형은 학교에서랑 완전 반대이미지!! 진짜 재밌게봤어요 4부작이라 너무 아쉬운 ㅠㅠ시청률은 왜이리 낮은지..아쉽지만 저는 진짜 재밌게 봣어요!,1
"야구를 좋아하지 않는 사람이 더 좋아할지도 모르는 영화. 신선한 것들이 담백하지만 진하게 꽉차있다. 왜 '이래서 야구를 좋아할 수밖에 없다'고 말하는지, 난 야구팬이 아니지만 이젠 알겠다",1
전형적인 십선비영화임 우화 낙타와상인만 기억해도 외노자 외계인이 처들어와 다 먹는건 일제니 미국의 인디언학살과 건국을 봐도 아는데 외노자는 우리의 친구 다함께 이건 전형적인 진보인권단체 선동영화와 같음 우선 불법점거가 문제인데 그걸 외면,0
"생동감 넘치는 화면, 긴박감 있는 스토리, 그 속에 열정적 사랑이 어우러진다. 배우들의 연기도 과장되지 않는다. 다큐를 보는듯한 착각을 불러일으키는 액션영화의 최고봉이다. 미이클만의 팬이 되었다.",1
정말 점수볼때마다 화가 나네요. 심사위원 점수 왜 공개안하는건가요? 시청자말이 말같지않나여? 최저점주는 심사위원은 왜 그런 점수를 주는지 알려주세요. 최고점과 최저점차이가 30점씩이나나는게 말이됩니까? 주관적이라고하지만 전문가라고 불렀더니납득이안가네요,0
진짜 다들연기잘하지 ? 류승범 눈빛 개좋지않노? 김주혁이 허준따낸 이유도 여기서 정말 사극에 잘어울렷기 떄문이고. 진짜 봐도봐도 안질린다 방자전,1
"송해성 감독은 연극과 나와 밑바닥 부터 시작했으나 첫 장편감독작인 '카라'로 개망했던 경험 끝에 진정 아름다운 '파이란'이라는 작품을 내었지. 하지만, 유지태는 배떄지 부른 삶의 경험 끝에 '후까시'만으로 영화를 만드니 이런",0
이소연 하고 윤한 좀 빼지 꼴도보기싫다 매일 태민나은 커플 정정커플 꺼만 골라보기도 힘들다 진짜,0
일주일의 피로를 이 프로로 풀고있는 애청자 입니다 제발.. 연기좀 안되는 분들은 빼주십시요 드라마 집중안되어 채널을 돌리기도합니다.. 전에 연기하셨던 분들로 진정 바꿀순 없는겁니까?,0
유아인 연기 너무 잘해 ㅋㅋ 이거 개봉했을때 영화관에서 봤었는데 아직도 기억에 남는건 유아인의 그 연기들 이런거 다시 한번 볼 수 없을까왁득이같은 성장드라마 말고새끈한거,1
"휴... 별1까진 아닌데 별점이 너무 높아서 내리려고 1개. 3개정도가 적당한듯... 내가 덴마크 사람들의 심리와 맞지 않는건가, 영 엉성했음. 영상이나 배우들은 좋았음.",0
이거 내가 6살때 봤는데 친척이랑 성탄절때 본거로 기억함ㅋ아직도 대충기억나고 그때는 그 작은 사람이 레고같았고 마네킹같은거였던가?그거랑 원시인이 무서웠지ㅋㅋ,1
"아카데미, 영국문학,화려한 의상, 기타 뭐 어쩌고 하지만 감명깊은 사랑을 주제로한 영화를 두루 섭렵한 사람들이 보기엔 이 따위 허접하고 유치한 스토리에 불필요한 섹스신으로 일관한 이 영화를 보면서 끝까지 졸지 않은 이 과연 얼마나 될까",0
"음악, 연기, 영상미 다 좋았습니다. 할머니와 엄마, 엄마와 딸을 비교해서 보는것도 재밌었고요. 미국프랑스 둘다봤는데 프랑스가 원작이라 그런가 더 재밌네요.",1
"나야 말로 잘 알아 노민영 댁이 왜 이러는지. 생각을 좀 해봤는데 나랑 똑같더라구? 노민영 당신 지금 도망가고 있는거야, 내가 그랬던 것처럼. 그건 곧 노민영이 나 김수영을 신경 쓰기 시작했다는거지. 아니, 좋아하기 시작했어. 내가 그랬던 것처럼",1
이영화 상영되기 전부터 보고싶었는데 정말 기다린 보람이 있는 영화였어요. 이 영화를 보면서 이렇게 감동받은거 오랜만이네요. 특히 마지막에 옛날이야기를 하는 장면에서 울었는데 진짜 울만해요.,1
"웬만한 액션영화보다 신나고, 디테일한 감성들도 좋고, 빅히어로한테 감정공부하라고 보여주고 싶다 / 애들에겐 이런퀄러티를 보여줘야지@ tb",1
"평점낮은 이유가있다. 개연성 안드로메다. 가장 어처구니없는게 반전(?)이다. 그 미친놈이랑 찍새가 젤나쁜놈이구만 그냥 쫄아서 보고있었다고 비중없는애들까지 싸그리 데스매치참가시키는 패기.. 영화내내 난무한 헛웃음, 오글오글 유발요소는 두말하면 입아프고.",0
보면서 계속 정부의 국민에 대한 무책임에 화가 납니다. 국민의 요청은 계속 무시하고 의전만 신경쓰고.. 연기도 다들 너무 잘하시고 로케도 현실적이여서 재밌게 잘 봤습니다.,1
여주인공이 다른 사람(이연희)이였다면 더 실감나고 좋았을건데 하는 아쉬움이 있어요~~ 신세경 연기 너무 못해요~~과연 서미도라는 여자를 두 남자가 저렇게까지 사랑하는게 와 닿지가 않네요~~,0
솔직히 유치할줄 알았는데 전혀 안그렇네요 넘 재밌네요ㅠ 날개돋친듯한 상상력에 박수를 보냅니다 푸드몬스터가참 깨알같이 귀엽네요 특히 아기딸기ㅋㅋㅋㅋ,1
"스토리는 나쁘지 않다.. 그런데 영화가 이렇게 재미없는 건 감독의 연출력 때문이겠지.. 근래 보기 드문 졸작이다.. 조성하, 조희봉이 왜 이런 영화에 나왔는지 이해가 안 된다..",0
시작은 엄청 굉장했지만 중반이후로 산으로 가버리는 영화;;;;이건뭐...여주인공이 호텔리어인데 거의 첩보원수준이고...남주인동은 나홀로집에 도둑이 되어버리는;;밑도끝도없이 시간 아깝고 끝내는 짜증나버렸네요;;노래는 무슨 슬릴러 노래에;;ㅋ,0
"얼핏 흥미로워 보이는 소재지만, 막상 빈틈이 너무나 많고 허술해서 생각만큼 재밌지가 않다. 친숙한 동화의 충실한 재현도 재기발랄한 비틀기도 아니라 어중간한 수준이다.",0
"""장고보러가기전에 비슷한 웨스턴 무비가 보고싶어 전에 구입했던 툼스톤 디비디를 다시 봤어요~ 언제 봐도 닥할러데이의 캐릭터에 빠져드네요 """"죽어가는기분이야""""""",1
모든면에서 정말 최고다 만약 인류에 인간 말고 다른 종족이 인간의 지능을 갔는다면을 생각햇을때의 답을 명확히 보여줬다,1
괜히봤다 아까운 내 시간 ㅜ ㅜ ㅜ 영화라고 하기도 싫다 이건 그냥 쓰레기 ㅜ ㅜ ㅜ,0
교훈도 얻었다. 그런데 시로노 미키의 6학년 담임은 인간 됨됨이가 안된거 같다... 선생이라는 사람이 얘들 놀리기나 하고... 성에 사는 아름다운 공주님은 누굴까라고 한 뒤 미키 얼굴 보고 표정 썩을 때 정말 쓰레기 같다고 느꼈다. 어른이..,1
99년도에 만들어진 영화 맞냐? 유덕화 차가 갑자기 앞으로 나갈때 머리 한대 맞은 느낌 들었다. OST 감독 누구냐 음악 진짜 쩐다 ㅋㅋㅋ,1
반점주기도 아까움 이게 어떻게 재밌다는거지 평점ㅁ이해안감 무슨 결혼을두세번씩이나 하고 이혼을 밥먹듯이 사랑하지 않으면 하질말던가 진짜 불륜을 정당화 시킴 암결려 죽을뻔 감동적이지도 않고 주인공 배우자들은 바람을 밥먹듯이 피고 여주는 경찰이랑도 ㅅㅅㅋㅋ,0
"개봉당시엔 평점9점짜리였을지 모르나 지금 보기엔 5, 60년대 영화답게 딱딱한 연기력부터 이미 눈에 거슬린다. 로마사 시대극의 교과서로 자리매김했지만 궂이 찾아볼만한 가치는 느끼지 못했음 지루한 수업을 받는 기분이었다. 현재로선 6점이 적당",0
개인적으로 디즈니 영화 통틀어서 이 영화를 제일 재밌게 봤다.감동이나 ost 그런걸 떠나서 한편의 로코물 보는 기분?아무튼 제일 재밌었다,1
"고인이된 소현이도 유전자 검사하겠다더니, 눈 앞에있는 사람은지 사진 같다라고했음에도, 꼭 사진을 확인해야만하고.. 사진이 확인 안되니 난데없이 싸대기에 해고 예정은 왠말이며, 으사라는 사람은 가족들에게 자기 상태 쉬쉬하고있고...",0
"정말 개같은 영화. 폭력 금지라는 룰은 어디다 팔아먹었나? ... 실험이라고 해도 사회적으로 허용되는 수준이 있는 거지.. 실험에 참가했던 간수, 죄수, 실험 관찰자 모두 중범죄에 해당. 진짜 뭐같은 영화...",0
ksgome님 저도 간만에 보고 주인공 니콜라스케이지라고 생각했음ㅋ지금 생각해보니 얼굴 다른데ㅋㅋ중학교 다닐때 보고 진자 올만에 보네요ㅎ,1
대체 이게 뭔소리여!!! 방사는 쩌는 바닷가는 가서 뭐할라고!! 로봇은 그래서 뭐 어쨌다는거지??? 뭔가 있어보이게 만들려고 노력은 했는데 완전 개연성 없음.,0
"그림체만 보면 일반적인 오덕 애니메이션 같겠지만, 실제로 보면 마음이 따뜻해지는 좋은 작품입니다. 가족이라는 키워드를 60분이라는 짧은 러닝타임 동안 굉장히 잘 살렸다고 생각해요.",1
"사실 반전영화라는걸 알고보면 예측하기 쉬운 반전이다. 어려운 추리를 원한다면 글쎄. 그러나 구성이 상당히 좋았고, 특히 마지막 엔딩의 나레이션은영화에 여운을 남기기 충분했다. 연기력은 정말 대박이다.꽉차있는것은 분명하나 2시간은 살짝 긴 느낌이었다",1
기존에 나오던 배우만 썻더라도 재밋게 봣을텐데 역할 하나도 안어울리고 전부다 연기력도 많이 떨어지는거 같다. 킬링타임용으로도 볼가치없는 영화 그냥 한마디로 망한영화,0
하녀는 괜찮게 봤는데 이 영화는 너무 실망. 연기들도 최악이고 (특히 김효진과 남자 외국인. 니네 책 읽니?) 내내 너무 늘어지고 내용도 미적지근. 결국 재벌들이 불행하다는 뻔한 메시지를 담고 싶었나본데 결말도 진짜 흐지부지하고 완전 시간낭비였음.,0
너무너무재밋어요!!세주랑 미래랑 됫으면 조캣는데... 김신이랑 될듯한느낌...아니겟지...그럼 미래에서 온 이유가 없자나 세주랑 달달한 러브씬 마니 나오게 해주세요♥♥,1
"철지난 조폭 코미디와 뼈대 있는 가문의 이야기를 섞었지만, 둘 다 지루하다. 박정아를 비롯해 배우들은 보기 민망한 연기를 펼치고, 기억에 남는 건 하나도 없다.",0
홍길동처럼 남의돈 훔처서 선행하면 그건 옳은 일인줄아나 주인공 수법이 식상하고 결말은 역시 주인공이 승소하는 뻔한 졸작,0
"뭐가 무서운지 모르겠다.. 마지막 녹음기는 뭐냐,, 감독은 반전영화를 본적이나 있는 사람인가.. 차라리 엄정화의 베스트셀러가 나을 듯,,",0
왠지 결말 어정쩡하고 사건 발단도 이상할줄 알았는데 꽤 타당하고 재밌네요ㅋㅋ 유명한 짤들 여기서 다 나오네 꿀잼입니다 강추ㅋㅋ 근데 12세는 아닌거가틈,1
드니로와 트라볼타 두 배우 모두 나이가 믿어지지 않을정도의 투혼이 느껴지는 연기와 단순히 전쟁으로 인한 복수를 보여주는게 아닌 나치와 일본같은 전쟁에대한 자기합리화 세력들에게 주는충고.,1
무슨 이런 쓰레기도 못되는 그지같은 영화가다잇어ㅋㅋㅋ 출연자들 얼굴이 내대학선배들보다 못해 ㅋㅋㅋ여주얼굴말투몸매 다 갈아버리고싶다 ㅋㅋㅋ,0
기승전사랑 ㅋㅋㅋ이런 기발한 소재로 이런 스토리 밖에 못만드네 평점이 너무 낮아져 높게 주고 간다,1
어제 보고싶다 안해서 착한남자 보려다 어떤 드라마인지만 보려고 채널을 돌렸는데 끝까지 봤다김정화 올만에 봐서 좋았고 가슴이 뭉클해서 눈물도 찔끔 (T_T)>; 학교든 직장이든 왕따는 없어야한다 조금 더 했으면 좋았 겠 는데 너무 아쉽다,1
어렸을 떄 1번 보고 어제 생각 나서 봤는데 역시 잘 만든거 같다. 근데 디즈니 꺼라는 건 생각 못했었다.,1
ㅅㅂ 일본이뭔데 우리나라사람 섭외해서 영화만들어 ㅅㅂ 설정부터가 맘에 안듬 우리나라의피를 쪽바리에게 줬다는거 부터가 ㅅㅂ,0
아 방금 봤다장쯔이가 너무 예쁘다.. 영화자체가 아름다움의 극치다. 그 중심에 장쯔이가 서있다. 내가 이떄까지 본 숱한 영화중에 가장 아름다움 그 자체를 잘 보여줬다. 장쯔이는 정말 여신이다. 이건 흔한 여신이라는 표현이 아니라 말그대로 여신이란거다.,1
보고 또 보고 또 다시봤다. 아델과 엠마의 첫 만남부터 그 두사람의 시간들이 뇌리에 깊이 새겨졌다.,1
